id,f:status,f:notice-code,title,link,author,updated,published,category,content
3724501,published,2443,C R KNIGHT JOINERY LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3724501', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3724501'}, {'@href': 'https://www.thegazette.co.uk/notice/3724501/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3724501/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3724501/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3724501/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3724501/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3724501/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3724501/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3724501/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3724501/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-02-01T10:06:42Z,2021-01-29T10:50:58,{'@term': 'Appointment of Liquidators'},"<div><p>Name of Company: C R KNIGHT JOINERY LIMITED Company Number: 07899762 Registered office: c/o Kay Johnson Gee Corporate Recovery, 1 City Road East, Manchester, M15 4PN Principal trading address: Unit 3…</p></div>"
3723746,published,2443,SMART CLEANING SERVICES LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3723746', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3723746'}, {'@href': 'https://www.thegazette.co.uk/notice/3723746/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723746/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723746/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723746/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723746/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723746/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723746/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723746/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723746/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-02-01T10:05:58Z,2021-01-29T01:05:29,{'@term': 'Appointment of Liquidators'},"<div><p>Name of Company: SMART CLEANING SERVICES LIMITED Company Number: 06889728 Nature of Business: Industrial & Domestic Cleaning Registered office: 7 Laverock Hill, Mealbank, Kendal, LA8 9EP Type of Liqui…</p></div>"
3723741,published,2443,RAELLIE PLUMBING AND HEATING LTD,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3723741', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3723741'}, {'@href': 'https://www.thegazette.co.uk/notice/3723741/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723741/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723741/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723741/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723741/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723741/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723741/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723741/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723741/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-02-01T10:05:57Z,2021-01-29T01:05:25,{'@term': 'Appointment of Liquidators'},"<div><p>Name of Company: RAELLIE PLUMBING AND HEATING LTD Company Number: 08699963 Nature of Business: Electrical and Plumbing Installation Registered office: 38-42 Newport Street, Swindon, SN1 3DR Type of Li…</p></div>"
3723727,published,2443,Q4 CONTRACTS LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3723727', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3723727'}, {'@href': 'https://www.thegazette.co.uk/notice/3723727/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723727/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723727/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723727/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723727/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723727/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723727/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723727/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723727/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-02-01T10:05:55Z,2021-01-29T01:05:09,{'@term': 'Appointment of Liquidators'},"<div><p>Name of Company: Q4 CONTRACTS LIMITED Company Number: 11486187 Nature of Business: Electrical contractors Registered office: Lakeview House, 4 Woodbrook Crescent, Billericay, Essex, CM12 0EQ Type of L…</p></div>"
3723724,published,2443,THE DAISY CHAIN (HAIR & BEAUTY) LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3723724', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3723724'}, {'@href': 'https://www.thegazette.co.uk/notice/3723724/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723724/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723724/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723724/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723724/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723724/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723724/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723724/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723724/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-02-01T10:08:01Z,2021-01-29T01:05:06,{'@term': 'Appointment of Liquidators'},"<div><p>Name of Company: THE DAISY CHAIN (HAIR & BEAUTY) LIMITED Company Number: 03334135 Nature of Business: Hairdressing and other beauty treatments Registered office: 2/3 Pavilion Buildings, Brighton, East…</p></div>"
3723713,published,2443,HEAT NETWORK SOLUTIONS LTD,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3723713', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3723713'}, {'@href': 'https://www.thegazette.co.uk/notice/3723713/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723713/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723713/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723713/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723713/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723713/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723713/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723713/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723713/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-02-01T10:07:58Z,2021-01-29T01:04:54,{'@term': 'Appointment of Liquidators'},"<div><p>Name of Company: HEAT NETWORK SOLUTIONS LTD Company Number: 10054652 Nature of Business: Planning, Design & Implementation of Pre-Insulated Pipe Systems Previous Name of Company: Heat Network Energy S…</p></div>"
3723704,published,2443,CAPELLI PENKRIDGE LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3723704', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3723704'}, {'@href': 'https://www.thegazette.co.uk/notice/3723704/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723704/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723704/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723704/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723704/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723704/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723704/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723704/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723704/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-02-01T10:05:52Z,2021-01-29T01:04:44,{'@term': 'Appointment of Liquidators'},"<div><p>Name of Company: CAPELLI PENKRIDGE LIMITED Company Number: 10701094 Nature of Business: Hair Salon Registered office: 26/28 Goodall Street, Walsall, West Midlands, WS1 1QL Type of Liquidation: Credito…</p></div>"
3723701,published,2443,GOODLEY BULLEN PR LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3723701', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3723701'}, {'@href': 'https://www.thegazette.co.uk/notice/3723701/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723701/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723701/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723701/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723701/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723701/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723701/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723701/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723701/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-02-01T10:05:51Z,2021-01-29T01:04:41,{'@term': 'Appointment of Liquidators'},"<div><p>Name of Company: GOODLEY BULLEN PR LIMITED Company Number: 04690206 Nature of Business: Public relations and communications activities Registered office: 19 Savile Row, London W1S 3PP Type of Liquidat…</p></div>"
3723693,published,2443,GARDEN GAMES HIRE LTD,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3723693', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3723693'}, {'@href': 'https://www.thegazette.co.uk/notice/3723693/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723693/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723693/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723693/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723693/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723693/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723693/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723693/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723693/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-02-01T10:08:59Z,2021-01-29T01:04:33,{'@term': 'Appointment of Liquidators'},<div><p>Name of Company: GARDEN GAMES HIRE LTD Company Number: 09446367 Nature of Business: Renting and leasing of recreational and sports goods Previous Name of Company: Garden Games Party Hire Ltd Registere…</p></div>
3723689,published,2443,FLOATING FESTIVALS LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3723689', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3723689'}, {'@href': 'https://www.thegazette.co.uk/notice/3723689/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723689/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723689/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723689/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723689/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723689/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723689/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723689/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723689/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-02-01T10:08:58Z,2021-01-29T01:04:29,{'@term': 'Appointment of Liquidators'},<div><p>Name of Company: FLOATING FESTIVALS LIMITED Company Number: 10531474 Trading Name: Floating Festivals Nature of Business: Other amusement and recreation activities not elsewhere classified Registered…</p></div>
3723686,published,2443,CARE 4 KIDS LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3723686', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3723686'}, {'@href': 'https://www.thegazette.co.uk/notice/3723686/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723686/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723686/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723686/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723686/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723686/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723686/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723686/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723686/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-02-01T10:06:27Z,2021-01-29T01:04:26,{'@term': 'Appointment of Liquidators'},"<div><p>Name of Company: CARE 4 KIDS LIMITED Company Number: 04279894 Trading Name: Care 4 Kids Nature of Business: Early Years Education Registered office: Rainbow House, Agnes Street, Blackburn, BB2 2NR Typ…</p></div>"
3723675,published,2443,ARC PROPERTY GROUP LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3723675', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3723675'}, {'@href': 'https://www.thegazette.co.uk/notice/3723675/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723675/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723675/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723675/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723675/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723675/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723675/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723675/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723675/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-02-01T10:08:55Z,2021-01-29T01:04:16,{'@term': 'Appointment of Liquidators'},"<div><p>Name of Company: ARC PROPERTY GROUP LIMITED Company Number: 01815688 Trading Name: Homematch Nature of Business: Supply of data for the relocation market Registered office: University House, Oxford Sq…</p></div>"
3723671,published,2443,SPECIALISED LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3723671', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3723671'}, {'@href': 'https://www.thegazette.co.uk/notice/3723671/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723671/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723671/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723671/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723671/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723671/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723671/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723671/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723671/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-02-01T10:06:23Z,2021-01-29T01:04:12,{'@term': 'Appointment of Liquidators'},<div><p>Name of Company: SPECIALISED LIMITED Company Number: 09406754 Nature of Business: Installation of industrial machinery and equipment Previous Name of Company: Rootboot Limited Registered office: 11 Cl…</p></div>
3723666,published,2443,IDK LIMITED,"[{'@href': 'https://www.thegazette.co.uk/id/notice/3723666', '@rel': 'self'}, {'@href': 'https://www.thegazette.co.uk/notice/3723666'}, {'@href': 'https://www.thegazette.co.uk/notice/3723666/data.ttl', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723666/data.jsonld', '@rel': 'alternate', '@title': 'JSON-LD', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723666/data.rdf', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723666/data.ttl?view=linked-data', '@rel': 'alternate', '@title': 'TURTLE', '@type': 'text/turtle'}, {'@href': 'https://www.thegazette.co.uk/notice/3723666/data.json?view=linked-data', '@rel': 'alternate', '@title': 'JSON-SIMPLE', '@type': 'application/json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723666/data.rdfjson?view=linked-data', '@rel': 'alternate', '@title': 'JSON-RDF', '@type': 'application/rdf+json'}, {'@href': 'https://www.thegazette.co.uk/notice/3723666/data.rdf?view=linked-data', '@rel': 'alternate', '@title': 'RDF/XML', '@type': 'application/rdf+xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723666/data.xml?view=linked-data', '@rel': 'alternate', '@title': 'XML', '@type': 'application/xml'}, {'@href': 'https://www.thegazette.co.uk/notice/3723666/data.html?view=linked-data', '@rel': 'alternate', '@title': 'HTML', '@type': 'application/html'}]",tso,2021-02-01T10:06:22Z,2021-01-29T01:04:07,{'@term': 'Appointment of Liquidators'},"<div><p>Name of Company: IDK LIMITED Company Number: 02957464 Trading Name: Merry Maids of The Chilterns Nature of Business: Cleaners Registered office: c/o KRE Corporate Recovery Limited, Unit 8, The Aquariu…</p></div>"
